Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Label,ImageName,Caption
2.663505272957373,0.9087378775691226,-4.894446644636398,-4.011514172482033,1.4720129115352996,-1.6862310657673818,0.13570044672401926,0.4972119904805133,-1.2161987895816386,2.9984811486959155,1,000000175863.jpg,A man is on a skateboard on the street.
-2.3909484379932433,7.46655033916422,5.657131290474285,-2.0167512526102116,0.1193978255076723,-3.572662103704743,-1.429922154533377,1.6912906692377403,1.968184864420594,0.6997082353323612,1,000000233744.jpg,There are a group of people by the lake flying kites.
-2.3909484379932433,7.46655033916422,5.657131290474285,-2.0167512526102116,0.1193978255076723,-3.572662103704743,-1.429922154533377,1.6912906692377403,1.968184864420594,0.699708235332361,1,000000233744.jpg,a number of kites flying in the sky above a field of people
-2.3909484379932433,7.46655033916422,5.657131290474285,-2.0167512526102116,0.1193978255076723,-3.572662103704743,-1.429922154533377,1.6912906692377403,1.968184864420594,0.699708235332361,1,000000233744.jpg,A group of people flying lots of kites in a large grassy park area.
-2.3909484379932433,7.46655033916422,5.657131290474285,-2.0167512526102116,0.1193978255076723,-3.572662103704743,-1.429922154533377,1.6912906692377403,1.968184864420594,0.699708235332361,1,000000233744.jpg,A large group of people flying kites in the park.
2.078408980957197,-0.746694125496289,-3.465222949590745,-4.832091965680207,1.2931731824557708,-0.4767815205720994,2.320510690483228,-1.3508333621565591,-2.7251159173578463,1.1797629674606114,1,000000344254.jpg,The man is playing tennis on the court.
-0.7548490791869827,4.836601768939811,-6.026083998939003,3.591305506927555,0.9957881087569025,-0.2930990229320081,0.021500892680384225,0.31990777811891435,-1.9761671040239837,-1.5803770844862512,1,000000344254.jpg,A person is holding a tennis racket on a tennis court.
-0.2896547260743652,1.6564719668453656,-0.44455436648731134,-4.123594011747552,1.8415024690609172,-3.604683484676913,1.9926259877826662,2.150812074930335,7.549624902518712,1.3490405712398632,1,000000028335.jpg,A sideways photo of a woman playing tennis.
-3.2403682152343984,-1.201345288917292,-0.27455398278816323,0.5623275160496006,0.7657409721116848,-3.729006780895643,-0.12866397495713178,0.03301424861627419,-0.6970393426589508,-1.0451982720914703,1,000000414279.jpg,A snowboarder laying in the snow with a friend standing by
-0.8518763515449657,6.59946887187442,5.495547444668625,-1.5120073908957383,-0.9565246661515778,0.3502302901989776,0.690576891192863,-2.6004725298176172,-2.0667393407462695,-2.690830778576713,1,000000414279.jpg,There are two people with snowboards in the snow.
-2.746024205652689,-1.24555362039967,-0.9107486456067827,1.3372485961561233,0.26780752150488685,-2.412719036845359,0.13451238561719422,-1.5247362543051206,-2.4012181883329586,0.030307566368908214,1,000000414279.jpg,A snowboarder helps a friend who has fallen in the snow.
-2.343419401078922,-2.0386929150933235,-1.0254293208198824,2.0898311740710556,0.8492614838603406,-3.359337311395755,0.9461372831079402,-0.0708778067267196,0.704401663540695,2.063690222692221,1,000000414279.jpg,A snowboarder helps a friend who has fallen in the snow.
-6.239975910303661,-7.263072064981252,-0.8098379065887499,2.105652054150471,-6.799629369769836,0.46736622188593574,-3.6343369146409126,-6.484999565755683,1.8653255973755067,2.2031507593445347,4,000000177705.jpg,A man riding a motorcycle while standing on top of it.
-4.327690589363146,-5.5685876496224544,-0.5757806154825399,2.9872385470941922,-3.6052228520938985,-1.31202597004199,-1.6728599774506239,-2.4434770430250023,3.4399524803884547,3.831595608794957,4,000000177705.jpg,A man riding a motorcycle while standing on top of it.
1.1694343847844504,-1.2400977060431715,-3.2305703399636747,-2.359918279053725,-1.8492963772073663,1.399080530948235,-0.9222729225097325,-2.846315360622473,-1.7680862818432808,3.0372376669695527,1,000000177705.jpg,A man rides a motorcycle while standing on the seat.
-5.9242855353439445,-6.517120541018709,-0.21903588123234916,2.5446467017872534,-6.6380142944384195,1.2882220752497857,-3.85951597081466,-5.61733871240035,1.4730409490077816,1.7781493258213938,4,000000177705.jpg,A man rides a motorcycle while standing on the seat.
-4.327690589363146,-5.5685876496224544,-0.5757806154825399,2.9872385470941922,-3.6052228520938985,-1.31202597004199,-1.6728599774506239,-2.4434770430250023,3.4399524803884547,3.831595608794957,4,000000177705.jpg,A man rides a motorcycle while standing on the seat.
-4.568816494388265,-2.246928115412791,-1.5578207568116411,-0.40543415230443763,1.9383101196716022,-2.3491502496059606,-0.611872968759582,-1.7616231661494652,-1.480563712532589,-2.1558088105977697,3,000000177705.jpg,A man rides a motorcycle while standing on the seat.
1.2508304824407905,9.668766607419373,-8.04379485837091,8.486977959100482,-0.4489269916641891,1.3887515581222352,-2.3584988295103457,2.304188193068725,0.25081276902968724,0.2935340564329527,1,000000177705.jpg,a person standing on a motorcycle on a street
-5.579509577371524,-4.879937861698658,-0.7034777100953833,1.2391022963913771,-3.7690550602668282,-2.186577674767929,-2.737646132294455,-3.319538836827017,1.2208866724306904,1.661359549794208,4,000000177705.jpg,a person standing on a motorcycle on a street
1.2508304824407905,9.668766607419373,-8.04379485837091,8.486977959100482,-0.4489269916641891,1.3887515581222352,-2.3584988295103457,2.304188193068725,0.25081276902968724,0.2935340564329527,1,000000177705.jpg,A person standing on top of a motorcycle.
-5.825515489823795,-2.6945479115872,2.4698464888537255,-1.0488538567293728,-2.8564559228803246,-3.9448824886832754,-4.384848957224908,0.23818854298201841,5.145362049208543,3.8675626554546394,4,000000177705.jpg,A person standing on top of a motorcycle.
-5.825515489823795,-2.6945479115872,2.4698464888537255,-1.0488538567293728,-2.8564559228803246,-3.9448824886832754,-4.384848957224908,0.23818854298201841,5.145362049208543,3.8675626554546394,4,000000177705.jpg,A man that is standing on top of a motorcycle.
1.2941069361015671,-0.06484136598322236,-3.5308506533055453,-3.515836360358263,1.4552954750051479,0.6434552696453436,0.1927001281958899,-1.8083842394115248,-1.94003552017493,1.5177038395309357,1,000000174211.jpg,A man is jumping in the air by a parking meter.
1.2508304824407905,9.668766607419373,-8.04379485837091,8.486977959100482,-0.4489269916641891,1.3887515581222352,-2.3584988295103457,2.304188193068725,0.25081276902968724,0.2935340564329527,1,000000174211.jpg,A person jumping over a metal parking meter.
-0.5170420571009431,5.130441381707837,-6.097713558864732,3.564117226159389,0.8923084062802654,-0.5168895084645277,-0.41595176562875147,0.7677639590443484,-1.5626833007449124,-0.6871813692854678,1,000000002083.jpg,A person holds a plate in a kitchen while another holds a pot.
-0.060595035744115636,-1.0679785461015898,-3.6033514254329395,-1.3786358490482356,-0.07326936020969656,0.9103445817818797,4.716695956770944,-0.4369811556322143,3.0860102719461615,-2.184239895193193,1,000000002083.jpg,A woman is washing dishes int he kitchen and looking at something
22.731366450253876,-9.502398270353002,5.123424754973451,1.7546769041980386,-1.3056565592067568,-0.9957656426731917,-7.2551413502363165,1.282954697633043,-3.7824295168261535,-3.250569534891035,1,000000464603.jpg,A young boy is going to play t-ball.
2.87459978779078,-4.38004035429955,-0.9911370939158832,0.640671523390308,1.539234369717588,-4.19523821405121,-0.3186181637773171,-1.5090011614962735,-5.509202551823758,-2.043259613179951,1,000000464603.jpg,A young boy is going to play t-ball.
2.867687777372648,-4.5675831842588135,-0.7346836109859737,-0.03535093269109602,2.3632921310112804,-3.7524426453544617,-0.6032962785980585,-1.7004872119825307,-4.986559041638693,-1.434078531878877,1,000000464603.jpg,A boy prepares to swing for a tee ball.
8.314769551154962,-7.994067157479912,7.291352926355179,12.649595179980178,5.644249199859737,-2.6489691901477395,1.912615654066614,0.5936393832299456,-1.844931473634594,1.224873584403318,1,000000464603.jpg,A small child taking a swing at a baseball
12.380043327785534,-10.30616298773126,6.773298822876582,10.055161354627176,5.348001089396973,-2.6313416795950966,2.145439532823131,0.40856328082009735,-5.723517912889382,7.446974412549768,1,000000464603.jpg,A small boy with a bat about to hit the ball .
22.731366450253876,-9.502398270353002,5.123424754973451,1.7546769041980386,-1.3056565592067568,-0.9957656426731917,-7.2551413502363165,1.282954697633043,-3.7824295168261535,-3.250569534891035,1,000000464603.jpg,A young boy with a bat and ball on a t-ball stand.
1.6545668816529258,0.005716387382081958,-4.2443236451346955,-2.642999010214143,0.4812326879032458,0.7266606986369201,-0.4859857948517944,-1.8566603681599916,-2.302287775215164,2.3979352767623503,1,000000233711.jpg,A man climbs a sign pole near a street.
0.8443001573574093,0.10585030230152556,-3.8963006396802036,-0.7828592385906559,1.1315261936603629,-0.4391529762456003,5.281234035970903,-0.9555994310234943,3.3350713870157596,-0.03249016967796731,1,000000364139.jpg,A woman has lots of meal ingredients on the kitchen counter and is preparing broccoli.
-2.1418928298034654,5.140564394531987,3.275607935608218,1.5961541743229748,-1.3302845272515653,-1.917626482352355,-0.017335992745752874,-1.812169622049908,-1.6756577368585852,-1.918344780164807,1,000000352895.jpg,a parked train sits next to some people walking in a depot
-1.5807440088972715,4.13738119665136,2.7335964057782376,-0.8954245868699247,-0.519690976505191,-0.21541958934412417,2.338194477068055,-2.66875463020395,-2.661165938450576,-3.2471797991598117,1,000000566049.jpg,People on a beach playing a game of frisbee.
0.7180064333739586,-0.7899374508732282,-3.0241230935398957,-2.40824392412019,1.3764092626055198,-0.9690648598214536,4.808580968598558,-1.3075309091362501,3.3625635240187535,-2.3965774470003214,1,000000566049.jpg,A woman is throwing a frisbee on the beach.
-0.2896547260743652,1.6564719668453656,-0.44455436648731134,-4.123594011747552,1.8415024690609172,-3.604683484676913,1.9926259877826662,2.150812074930335,7.549624902518712,1.3490405712398632,1,000000566049.jpg,an image of a woman throwing a Frisbee on the beach
-2.3909484379932433,7.46655033916422,5.657131290474285,-2.0167512526102116,0.1193978255076723,-3.572662103704743,-1.429922154533377,1.6912906692377403,1.968184864420594,0.699708235332361,1,000000206735.jpg,A group of people standing on a field flying kites.
0.22953212531509468,1.2831470067578437,-0.2980958399859416,-5.400870913026532,-1.6031989882578253,-0.17224571105333666,1.4491092806018868,-2.831278305283544,-1.4599389647394323,-0.8874894749294038,1,000000206735.jpg,Two men are walking through a tent city.
0.3603517559024951,-1.3292479387168805,-3.3976598525942467,-0.8189714681676715,0.25913482121814996,0.1334357377586185,3.5210077057781315,-2.614104264336199,4.09463151394948,-2.307224630713577,1,000000162799.jpg,A woman swinging a tennis racquet on a tennis court.
0.5902569285427516,-0.5842509535167523,-4.897897989413567,-2.477464333248455,0.6351838457104731,1.426379984568408,5.879648099012257,-2.359047294585877,1.8024248858337337,-1.8778925059350742,1,000000162799.jpg,A woman is standing on a tennis court holding a racket.
0.24605574890241624,-0.42208558269850344,-4.105017336370776,-0.7569390340922486,1.0933519342087852,-0.006459491862294963,3.603611997178937,-1.3779878678624191,2.839727494392512,-1.69684041810334,1,000000044170.jpg,A woman eats a donut in a donut shop.
0.24605574890241624,-0.42208558269850344,-4.105017336370776,-0.7569390340922486,1.0933519342087852,-0.006459491862294963,3.603611997178937,-1.3779878678624191,2.839727494392512,-1.69684041810334,1,000000044170.jpg,A woman wearing glasses eats a donut with sprinkles.
0.6968340198848828,-0.3384884937026237,-4.619335866240435,-1.6962079446638643,0.21218813672309741,-1.2503760732888312,4.323961757879986,-1.3248266077805255,2.8871603931506735,-1.4955639157920853,1,000000044170.jpg,A woman puts a doughnut in her mouth and eats it.
1.80808866875111,-2.083050337720161,-2.9662630483830776,1.6227740677101103,1.7395803306975135,-2.307567215901741,4.468535144920734,-1.7502025606716691,0.07440110857293084,-3.569768738081727,1,000000414010.jpg,A girl is holding a toothbrush in the bathroom.
19.990762719351583,-6.928433718591337,4.068333040771389,4.417852355601704,-2.1846439515588756,0.13418979826688315,0.872065473168906,0.4224716338629104,7.259796231812022,-7.6678637830081495,1,000000414010.jpg,A young girl in a bathroom holding a pink and yellow toothbrush.
19.990762719351583,-6.928433718591337,4.068333040771389,4.417852355601704,-2.1846439515588756,0.13418979826688315,0.872065473168906,0.4224716338629104,7.259796231812022,-7.6678637830081495,1,000000414010.jpg,A young girl showing her yellow and pink toothbrush.
10.454285654903405,-7.724531695238996,5.198085754610279,12.476462704118441,4.156682132374361,-7.774565179532409,11.25801547795827,0.5275224800446389,4.217209802412549,4.140100299966337,1,000000414010.jpg,A little girl is holding a yellow and pink toothbrush.
1.80808866875111,-2.083050337720161,-2.9662630483830776,1.6227740677101103,1.7395803306975135,-2.307567215901741,4.468535144920734,-1.7502025606716691,0.07440110857293084,-3.569768738081727,1,000000414010.jpg,A little girl is holding a yellow and pink toothbrush.
1.106691753881852,0.4375803432850016,-5.091371665182126,-1.873456711737782,1.2884023807804557,0.2517899124224135,4.690276759658316,-1.2694043153063195,2.5139961107814752,-1.4354897856816466,1,000000196226.jpg,A woman holds a teddy bear that is as large as herself.
-2.3909484379932433,7.46655033916422,5.657131290474285,-2.0167512526102116,0.1193978255076723,-3.572662103704743,-1.429922154533377,1.6912906692377403,1.968184864420594,0.699708235332361,1,000000144180.jpg,A room equipped for health care containing a row of cots and a number of people.
0.6783161626126692,15.208804371156408,16.45039092914155,3.5650489227335824,-4.234987593411591,6.47745057554277,6.437465254976765,-4.828167096899877,-3.043682476556111,2.2675687159548423,1,000000028575.jpg,Several people are sitting on a row while using electronic devices.
-2.173238193848424,4.4233075625223925,1.4962212214332962,0.3052974647885284,-1.0122351466090356,1.7364707571235218,1.6831956599863152,-2.973286388001149,-2.189388444094005,-3.3943511634927392,1,000000028575.jpg,Several people are sitting on a row while using electronic devices.
-2.3909484379932433,7.46655033916422,5.657131290474285,-2.0167512526102116,0.1193978255076723,-3.572662103704743,-1.429922154533377,1.6912906692377403,1.968184864420594,0.699708235332361,1,000000028575.jpg,A group of people sitting next to each other.
-2.3909484379932433,7.46655033916422,5.657131290474285,-2.0167512526102116,0.1193978255076723,-3.572662103704743,-1.429922154533377,1.6912906692377403,1.968184864420594,0.699708235332361,1,000000028575.jpg,A group of people working on laptop computers
-0.4919483130538943,4.848834620761253,2.489171952955372,0.46410867559455743,-1.629820732708632,1.3641699154022813,1.5166971335270203,-2.539391654189301,-2.288660459647493,-2.907989400287956,1,000000028575.jpg,People are looking at laptops in the middle of a class.
0.6783161626126692,15.208804371156408,16.45039092914155,3.5650489227335824,-4.234987593411591,6.47745057554277,6.437465254976765,-4.828167096899877,-3.043682476556111,2.2675687159548423,1,000000028575.jpg,Several people sitting down with laptops on their legs.
22.731366450253876,-9.502398270353002,5.123424754973451,1.7546769041980386,-1.3056565592067568,-0.9957656426731917,-7.2551413502363165,1.282954697633043,-3.7824295168261535,-3.250569534891035,1,000000259348.jpg,A young boy laying on top of a giant beach ball next to a sky filled with flying kites.
2.2935369781667103,-3.9571922247730185,-1.326568537436954,-0.4608953819900078,1.5292711793434088,-1.9301993840492695,0.022416031483172675,-2.112541015107746,-4.6049408531022555,-1.0691827860631051,1,000000259348.jpg,A boy lounging on a ball at Wildwood
-1.1112113847414722,3.128864936163205,-4.4307162511113525,4.198511948645698,0.6868397525758956,0.4157342079511669,-0.7825228611763757,0.6521511096348312,-0.43838812093003005,-2.120365589637919,1,000000396975.jpg,a person sitting on a window sill
0.15051483328679785,-1.5226753695841437,-4.845140769213284,-1.5652055255509663,0.7414790767851269,1.0922642080541145,4.816524586870014,-2.9862390942285146,2.728664797633729,-2.3259858277476226,1,000000396975.jpg,A woman sits on a window ledge while talking on the phone.
13.194889377518697,-10.29849621762571,6.253177453691763,9.813287265332436,5.035669462275662,-8.904520479579181,3.130808809893808,1.388005369956791,-6.825015986915176,8.557394510817492,1,000000022816.jpg,A little boy that is standing in the dirt next to a basket.
2.8997627069440424,-4.098024248411673,-2.3168731009387447,-0.34000957525234937,1.422375832073986,-1.9217452048252284,1.1568504139786846,-1.9617479692044875,-5.744799204135489,-0.9103285304541641,1,000000022816.jpg,A boy is standing next to a table full of oranges.
9.912567429823829,-6.978698285803124,-0.1345077286277853,2.9604457233215116,1.7099594386763868,-3.2622415669270337,-1.3247188090163833,-1.9098338008839126,-7.2881954137141385,2.3875883922151626,1,000000022816.jpg,A sad little boy standing in front of a basket of fruit.
13.194889377518697,-10.29849621762571,6.253177453691763,9.813287265332436,5.035669462275662,-8.904520479579181,3.130808809893808,1.388005369956791,-6.825015986915176,8.557394510817492,1,000000022816.jpg,A sad little boy standing in front of a basket of fruit.
2.8997627069440424,-4.098024248411673,-2.3168731009387447,-0.34000957525234937,1.422375832073986,-1.9217452048252284,1.1568504139786846,-1.9617479692044875,-5.744799204135489,-0.9103285304541641,1,000000022816.jpg,A sad little boy standing in front of a basket of fruit.
-1.7900724939154338,5.429858280083987,3.3623794773944518,0.49183743215193254,-0.7128894325219164,-1.3094750822344554,0.20726546448055264,-0.8864827764319552,-1.138665583172966,-2.4451472707417006,1,000000052562.jpg,A boat with people on it passing several other boats.
-2.3909484379932433,7.46655033916422,5.657131290474285,-2.0167512526102116,0.1193978255076723,-3.572662103704743,-1.429922154533377,1.6912906692377403,1.968184864420594,0.699708235332361,1,000000486644.jpg,A group of people in a small room.
0.6783161626126692,15.208804371156408,16.45039092914155,3.5650489227335824,-4.234987593411591,6.47745057554277,6.437465254976765,-4.828167096899877,-3.043682476556111,2.2675687159548423,1,000000486644.jpg,Several people film and observe children as they use iPads at school.
-2.2886592547550126,5.1004969131853874,2.8206774296811226,1.115024326424826,-0.36735916237389427,0.9450311534466097,0.4621833443855367,-1.3310573766622398,-1.618541707852246,-2.3163480217687042,1,000000486644.jpg,Several people film and observe children as they use iPads at school.
-1.7900724939154338,5.429858280083987,3.3623794773944518,0.49183743215193254,-0.7128894325219164,-1.3094750822344554,0.20726546448055264,-0.8864827764319552,-1.138665583172966,-2.4451472707417006,1,000000230644.jpg,A lake with people in boats and ducks swimming with mountains in the background.
-0.8518763515449657,6.59946887187442,5.495547444668625,-1.5120073908957383,-0.9565246661515778,0.3502302901989776,0.690576891192863,-2.6004725298176172,-2.0667393407462695,-2.690830778576713,1,000000230644.jpg,People in boats are on the water surrounded by lakes.
-2.3909484379932433,7.46655033916422,5.657131290474285,-2.0167512526102116,0.1193978255076723,-3.572662103704743,-1.429922154533377,1.6912906692377403,1.968184864420594,0.699708235332361,1,000000462929.jpg,a close up of two people wearing suits and ties
0.38987922243235135,1.1137203619277058,0.13184322941602306,-4.67854437282551,0.44279411963857207,0.7116524422590959,2.023425091181796,-2.757488813539781,-1.6707223637293844,-1.3095775809505381,1,000000462929.jpg,Two men smiling to take a picture next to some grass.
0.416483825305032,1.7854838895636362,0.6367645782046283,-5.773626481579921,-0.22576610811119438,-0.8420663311435258,1.7051203540499076,-1.9386098276649792,-1.9161717105151805,-1.3404573806632432,1,000000462929.jpg,Two men in  suits taking a picture together
-5.579509577371524,-4.879937861698658,-0.7034777100953833,1.2391022963913771,-3.7690550602668282,-2.186577674767929,-2.737646132294455,-3.319538836827017,1.2208866724306904,1.661359549794208,4,000000388923.jpg,Two adults riding tandem on a motorcycle pulling a trailer.
-2.854674925267625,2.6862843169678787,2.5543078410632174,1.241854607577228,-3.816778963440618,1.3789328121395563,-0.6553503436347077,-4.103930407635119,-1.4798058795040712,-1.3949070907301564,1,000000388923.jpg,2 people ride a motorcycle on the road.
-6.28924191819536,-7.474813887357014,-0.6329769533259331,2.2097521046402457,-6.792632768241382,1.006712403674837,-3.6102771746636813,-5.55703259523645,1.697371285979603,1.7729473874995711,4,000000388923.jpg,2 people ride a motorcycle on the road.
-4.327690589363146,-5.5685876496224544,-0.5757806154825399,2.9872385470941922,-3.6052228520938985,-1.31202597004199,-1.6728599774506239,-2.4434770430250023,3.4399524803884547,3.831595608794957,4,000000388923.jpg,2 people ride a motorcycle on the road.
-5.534667836000503,-2.773542479028845,-0.7071722848410218,-1.6807529862862567,-0.12797895208248022,-6.026177125308999,-0.546609506103927,1.1197857376743656,-1.5456254631826998,-2.0442981643347027,3,000000388923.jpg,2 people ride a motorcycle on the road.
-5.579509577371524,-4.879937861698658,-0.7034777100953833,1.2391022963913771,-3.7690550602668282,-2.186577674767929,-2.737646132294455,-3.319538836827017,1.2208866724306904,1.661359549794208,4,000000388923.jpg,A couple on a motorcycle pulling a trailer
-6.799956095718722,-9.721394911027021,0.595514929398519,3.891693757856651,-9.26439382903859,3.3035879053124066,-4.858003350167343,-3.296483219582955,3.480158529756704,4.341198236107775,4,000000388923.jpg,Two people on a silver motorcycle that has a red trailer.
-5.579509577371524,-4.879937861698658,-0.7034777100953833,1.2391022963913771,-3.7690550602668282,-2.186577674767929,-2.737646132294455,-3.319538836827017,1.2208866724306904,1.661359549794208,4,000000388923.jpg,Two people on a silver motorcycle that has a red trailer.
-2.854674925267625,2.6862843169678787,2.5543078410632174,1.241854607577228,-3.816778963440618,1.3789328121395563,-0.6553503436347077,-4.103930407635119,-1.4798058795040712,-1.3949070907301564,1,000000388923.jpg,Two people wearing helmets and cycling suits ride a large motorcycle with a storage compartment behind it
-6.852833891680254,-8.391005065017753,5.749561636375973,7.392700728119221,-7.336525671001114,8.442901042093718,-0.7591355948768107,-3.139173741383457,3.9866373284263052,10.094728492031416,4,000000388923.jpg,Two people wearing helmets and cycling suits ride a large motorcycle with a storage compartment behind it
-6.28924191819536,-7.474813887357014,-0.6329769533259331,2.2097521046402457,-6.792632768241382,1.006712403674837,-3.6102771746636813,-5.55703259523645,1.697371285979603,1.7729473874995711,4,000000388923.jpg,Two people wearing helmets and cycling suits ride a large motorcycle with a storage compartment behind it
-4.327690589363146,-5.5685876496224544,-0.5757806154825399,2.9872385470941922,-3.6052228520938985,-1.31202597004199,-1.6728599774506239,-2.4434770430250023,3.4399524803884547,3.831595608794957,4,000000388923.jpg,Two people wearing helmets and cycling suits ride a large motorcycle with a storage compartment behind it
-6.852833891680254,-8.391005065017753,5.749561636375973,7.392700728119221,-7.336525671001114,8.442901042093718,-0.7591355948768107,-3.139173741383457,3.9866373284263052,10.094728492031416,4,000000388923.jpg,Two people wearing helmets and cycling suits ride a large motorcycle with a storage compartment behind it
-2.3909484379932433,7.46655033916422,5.657131290474285,-2.0167512526102116,0.1193978255076723,-3.572662103704743,-1.429922154533377,1.6912906692377403,1.968184864420594,0.699708235332361,1,000000400395.jpg,a number of people on a beach with boats near by
-1.7900724939154338,5.429858280083987,3.3623794773944518,0.49183743215193254,-0.7128894325219164,-1.3094750822344554,0.20726546448055264,-0.8864827764319552,-1.138665583172966,-2.4451472707417006,1,000000400395.jpg,A beach on a clear day with people and boats
-1.825974145333723,5.27297519817102,1.7580819316261658,-0.3050429088999058,-2.408674771305534,0.24660214583573256,1.2202876973676038,-3.0675912297849157,-2.5585999184193167,-2.70224417683368,1,000000400395.jpg,People are walking at the shore of a beach.
2.060757598483725,0.8609539690420378,-3.0726081873534183,-3.415116178259445,0.9403941979448347,-0.417617378886642,2.1896814528549093,-1.1298550244997907,-3.0560967987468817,1.1963890228703973,1,000000059912.jpg,Man on red snowboard doing a trick on a mountain slope.
1.2508304824407905,9.668766607419373,-8.04379485837091,8.486977959100482,-0.4489269916641891,1.3887515581222352,-2.3584988295103457,2.304188193068725,0.25081276902968724,0.2935340564329527,1,000000059912.jpg,a person in a bright suit doing a big jump with a snowboard
0.02174316223881927,-0.5964130070352198,-3.3753015953939864,-1.3947984774758309,1.5381345452458337,0.5894292405442638,4.52465678912175,-1.6225032656110374,4.36360399728898,-1.9238634348618169,1,000000554114.jpg,a woman is designing a pole with art
0.5959100271091023,-0.25761885617888314,-3.881079218333117,-2.4758059772370165,0.8013512561331014,-0.46203207717587874,5.02532775861461,-1.5327470245295776,2.5260077099658953,-2.1532634293538915,1,000000554114.jpg,A woman is putting a decoration on a parking meter.
